host,status,SDE,SDE_raw,FAP,period,period_uncertainty,T0,duration,depth,depth_mean,depth_mean_std,depth_mean_even,depth_mean_odd,odd_even_mismatch,rp_rs,snr,transit_count,distinct_transit_count,empty_transit_count,chi2red_min,depth_consistency_std,secondary_eclipse_depth,transit_shape_ratio,depth_duration_ratio,elapsed_s,st_rad,st_teff,st_mass,sector,ra,dec,st_rad_err,st_mass_err,predicted_probability,in_distribution_univariate,ood_features,multivariate_ood_score,multivariate_ood_flag,in_distribution
TIC_41841748,Success,6.207170083953022,4.439072393313505,0.038895558,0.3867522265134024,0.0003594480160065,4180.264029879098,0.0135000583523749,0.9434560906104352,0.9778563120244048,0.0137600679463102,0.9847185223890276,0.9711981822654214,0.3474130515440058,0.2138454739264093,1.6029093312783032,63.0,55.0,8.0,0.1017601282900165,0.1064262693667859,-0.0004018085961723,0.8493398463594163,69.88533426927465,125.9686879159417,0.251355,3003.0,0.222329,104.0,19.858288145673,-40.6384094322433,0.0180692,0.0268698,0.8132454115791434,True,"MULTIVARIATE: unusual combination of feature values (anomaly score=-0.631, below the training-calibrated threshold -- individual features may each be in-range, but this specific combination is atypical)",-0.6311110363207609,True,False
TIC_328796264,Success,6.495428020775277,6.905989879146647,0.02264906,6.529353122523893,0.0393493309792942,4184.509608694355,0.0691307314702957,0.7988662803118054,0.9573047525395018,0.0180656706548131,0.948330105037631,0.9656249986610276,0.3395462643386612,0.4033198430499389,3.3755188709229405,4.0,4.0,0.0,0.0292040109906066,0.0433469662911083,0.0036118550103556,-0.7655515631953534,11.555877730804342,88.14542166609317,0.398566,3304.0,0.389861,104.0,271.443851548071,-36.5761356733753,0.0121606,0.0204798,0.8123622233543539,True,"MULTIVARIATE: unusual combination of feature values (anomaly score=-0.622, below the training-calibrated threshold -- individual features may each be in-range, but this specific combination is atypical)",-0.6220547461843854,True,False
TIC_246692621,Success,6.095846745285493,4.602580754113584,0.046818727,0.3089723041868611,0.0003326449128128,4179.406862724041,0.0138394074656988,0.992098815469407,0.9933107003969311,0.0014971582703336,0.9939670302778506,0.992673935905416,0.3056423712075234,0.0799379946528374,4.404065430884428,82.0,73.0,9.0,0.0016647522797942,0.0127387167493231,0.0019495299865217,-1.3252443920970778,71.68650955095727,91.2938072909601,0.38106,3483.0,0.369951,104.0,283.325066650341,-45.0886643125154,0.0124826,0.0210988,0.8002290218929909,False,"transit_count=82 (above training max 78, 5% over); distinct_transit_count=73 (above training max 60, 22% over)",-0.48561254131669074,False,False
TIC_397112646,Success,7.898999888199607,7.260878988208677,0.001920768,12.08026516484768,0.049464075277207,4155.781188705801,0.0426841508323441,0.5801051459092104,1.0291875750229282,0.0388131807673095,1.1099044362208952,0.9510744835410244,1.498719728820954,0.5827434797970082,-0.6933591076494392,2.0,2.0,0.0,0.1050066263386955,0.0794149763399353,-0.0067308242042285,-1.0873817243188098,13.590645112931057,108.79681783297563,0.219675,3127.0,0.188828,104.0,268.023021978779,-50.7494820742797,0.0103482,0.021693,0.7880864868946749,True,"MULTIVARIATE: unusual combination of feature values (anomaly score=-0.647, below the training-calibrated threshold -- individual features may each be in-range, but this specific combination is atypical)",-0.6474719383709456,True,False
TIC_253588489,Success,6.679327243375863,5.859218145926338,0.016006403,0.6331449594572126,0.0007321451755608,4179.27498259667,0.0197169408069056,0.9667252475187575,0.970589084295782,0.0067747248971413,0.9769916784587316,0.9638145552022046,0.6877849296973092,0.1640455914348348,4.3141256663097955,40.0,35.0,5.0,0.023079348983928,0.0359904330308569,0.0114203248311592,-0.2486937893074729,49.03018460045152,94.3686117080506,0.293434,3372.0,0.269143,104.0,280.877650320539,-38.1411081006846,0.0155443,0.0248765,0.749096568939186,True,"MULTIVARIATE: unusual combination of feature values (anomaly score=-0.595, below the training-calibrated threshold -- individual features may each be in-range, but this specific combination is atypical)",-0.5951349996638055,True,False
TIC_31201015,Success,5.968738805968786,5.5253448574223105,0.06042417,0.2515699212757637,0.0002346399042136,4179.582559500351,0.0137947338626197,0.9670390089838604,0.971479118835192,0.0066267161671804,0.9704664637794682,0.9724987417009324,0.1084842318143991,0.1632703325295287,4.2720592284348875,100.0,88.0,12.0,0.0384373096338668,0.0631601911824295,0.0162782204656998,-3.007877992804758,70.10204173668708,143.55106233304832,0.334464,3179.0,0.31625,104.0,265.5750685178,-46.5129005083399,0.0124965,0.0219949,0.697012389369204,False,"transit_count=100 (above training max 78, 28% over); distinct_transit_count=88 (above training max 60, 47% over); MULTIVARIATE: unusual combination of feature values (anomaly score=-0.639, below the training-calibrated threshold -- individual features may each be in-range, but this specific combination is atypical)",-0.6391568027338853,True,False
TIC_348699956,Success,9.649694408696762,10.387194824789573,8.0032e-05,0.7465624101858553,0.0051748521941081,4179.903920000098,0.079692261023342,0.9713837087393364,0.9754580342874826,0.0014513025208043,0.9769391317320226,0.9740572175672592,0.7022504559982966,0.1521296340528752,16.6514388742822,34.0,31.0,3.0,0.0038086204234851,0.0107859027400185,0.0247980710366557,0.6109115776165739,12.18918495052883,92.28245133301245,0.361302,3172.0,0.347255,104.0,254.554396820416,-50.7144296650843,0.0113443,0.0206432,0.6908810437408915,True,"MULTIVARIATE: unusual combination of feature values (anomaly score=-0.537, below the training-calibrated threshold -- individual features may each be in-range, but this specific combination is atypical)",-0.5365981146818674,True,False
TIC_77111094,Success,6.796959528078149,7.499624105495597,0.01352541,14.311619491049004,0.1454857988871163,3949.805170834275,0.0624239568176451,0.9979655502092368,0.99812547668939,0.0003105577117052,0.9983428906249064,0.9978925331870504,0.517289790044838,0.0405630529950559,6.605749788440944,3.0,2.0,1.0,6.989242638313195e-06,0.0002251787189279,0.000110021605752,0.3464513781376618,15.986899919281392,84.5093970829621,1.41564,5493.2,0.96,104.0,34.8314712991452,-36.0355707706744,0.0708442,0.125845,0.6714416359616828,False,"period=14.31 (above training max 14.1, 2% over)",-0.38766853267669255,False,False
TIC_96745934,Success,9.981376913168884,9.062101884135542,8.0032e-05,0.4752731219183574,0.0021115216976761,4153.62166103952,0.0500781948302199,0.9143912426022028,0.949768267559611,0.0094365056848005,0.9526194432238172,0.9468819788946136,0.2150029118745126,0.2631275024497982,5.155465724988297,51.0,46.0,5.0,0.1529627297589539,0.0546764739436315,0.0592210714365669,0.2204752953770148,18.259269242876307,58.44985408405773,0.29622,3322.0,0.27231,104.0,265.034036407716,-49.4100888673702,0.0117267,0.0219809,0.662289852963873,True,"MULTIVARIATE: unusual combination of feature values (anomaly score=-0.662, below the training-calibrated threshold -- individual features may each be in-range, but this specific combination is atypical)",-0.6622482816802535,True,False
TIC_305068061,Success,11.937080115202924,11.841117269598913,8.0032e-05,0.8468723382135422,0.0027711346206238,4179.684321609631,0.0554790100946833,0.9602369082789792,0.9643360164690375,0.0003405791021938,0.9643521111106936,0.9643210714446429,0.0322033915808738,0.1793276343160068,42.49279351228304,30.0,27.0,3.0,0.0007048328179132,0.0029693395041503,0.0288888945403346,0.953682215032018,17.30811178209901,34.67912887502462,1.12859,5407.0,0.94,104.0,289.821647442748,-51.4524586201118,0.0631457,0.119099,0.6569388956568615,True,"MULTIVARIATE: unusual combination of feature values (anomaly score=-0.557, below the training-calibrated threshold -- individual features may each be in-range, but this specific combination is atypical)",-0.5566689479637518,True,False
TIC_24221393,Success,7.874846092676568,6.099148104897005,0.002080832,0.3417727785018011,0.0010586021356059,4179.415371541553,0.0054273193238266,0.9913811639034734,0.98728045397733,0.0028937145120805,0.9838366603511398,0.9906975515288988,0.8406571888775249,0.0834894226418285,4.371087111720588,74.0,66.0,8.0,0.0021744790186516,0.0249916454052293,0.0059380049155696,1.5284650489830585,182.6649778190087,59.254942832980305,0.450263,3592.0,0.446834,104.0,269.744872690384,-44.8644330720568,0.014713,0.0213042,0.6533619346324506,False,"distinct_transit_count=66 (above training max 60, 10% over); MULTIVARIATE: unusual combination of feature values (anomaly score=-0.541, below the training-calibrated threshold -- individual features may each be in-range, but this specific combination is atypical)",-0.5412188940876101,True,False
TIC_324150685,Success,6.638472306862384,5.626414310012707,0.017366947,0.3611149811936919,0.0003682969727984,4179.495729273499,0.0180382808944071,0.9375632379926578,0.9913124737933476,0.0110756503344208,0.9919438872879168,0.9906653924701292,0.0408408314066365,0.2247125525497807,0.7998188577734575,70.0,63.0,7.0,0.0981012110733861,0.0871714441907976,0.0082543992806646,0.9525528609645172,51.97630769145813,91.04444795905148,0.321959,3250.0,0.301813,104.0,275.617870699806,-41.5347467918263,0.0151432,0.0242827,0.6431283072184824,False,"distinct_transit_count=63 (above training max 60, 5% over); MULTIVARIATE: unusual combination of feature values (anomaly score=-0.622, below the training-calibrated threshold -- individual features may each be in-range, but this specific combination is atypical)",-0.6224256968719594,True,False
